935	1.146	1.402	0.769	0.774	1.517	0.11	2.221
937	1.352	1.412	0.753	0.731	1.44	0.168	2.087
939	1.364	1.409	0.79	0.766	1.435	0.145	2.114
941	1.165	1.406	0.759	0.74	1.44	0.105	1.897
943	1.183	1.422	0.784	0.732	1.482	0.106	1.872
945	1.3	1.443	0.728	0.733	1.535	0.107	1.891
947	1.176	1.411	0.872	0.763	1.443	0.139	2.262
949	1.185	1.52	0.75	0.756	1.478	0.108	2.073
951	1.186	1.464	0.847	0.78	1.51	0.112	2.108
953	1.206	1.552	0.867	0.749	1.489	0.111	1.954
955	1.208	1.509	0.847	0.773	1.494	0.108	2.021
957	1.202	1.498	0.77	0.763	1.505	0.108	2.101
959	1.203	1.509	0.761	0.799	1.524	0.112	1.964
961	1.295	1.522	0.753	0.764	1.52	0.109	1.976
963	1.231	1.546	0.775	0.76	1.517	0.113	1.886
965	1.291	1.65	0.772	0.773	1.537	0.11	2.163
967	1.227	1.58	0.799	0.744	1.552	0.109	2.625
969	1.228	1.552	0.809	0.794	1.51	0.111	1.951
971	1.232	1.561	0.786	0.794	1.511	0.11	2.048
973	1.238	1.61	0.778	0.809	1.528	0.11	1.998
975	1.244	1.643	0.877	0.966	1.744	0.173	2.332
977	1.302	1.594	0.814	0.752	1.534	0.11	2.028
979	1.284	1.566	0.809	0.845	1.789	0.11	2.01
981	1.26	1.617	0.784	0.798	1.547	0.112	2.176
983	1.265	2.219	0.807	0.872	1.537	0.112	2.128
985	1.286	1.654	0.825	0.806	1.552	0.116	2.145
987	1.587	1.668	0.862	0.781	1.564	0.111	2.133
989	1.319	1.617	0.843	0.801	1.547	0.125	1.956
991	1.28	1.638	0.786	0.957	1.578	0.111	1.941
993	1.298	1.64	0.798	0.731	1.555	0.111	2.142
995	1.322	1.626	0.8	0.776	1.51	0.132	2.122
997	1.342	1.657	0.782	0.807	1.601	0.113	2.204
999	1.347	1.646	1.101	0.844	1.587	0.113	2.07
1001	1.31	1.705	0.98	0.852	1.526	0.153	2.119
1003	1.325	1.743	0.847	0.789	1.619	0.117	2.143
1005	1.478	1.855	0.8	0.794	1.611	0.114	2.124
1007	1.332	1.673	0.809	0.831	1.546	0.147	2.005
1009	1.331	1.684	0.782	0.817	1.625	0.114	2.107
1011	1.335	1.857	0.815	0.78	1.576	0.122	2.478
1013	1.445	1.701	0.823	0.802	1.573	0.151	2.165
1015	1.354	1.738	0.782	0.727	1.877	0.117	2.131
1017	1.356	1.766	0.814	0.759	1.622	0.115	2.074
1019	1.559	1.804	0.839	0.826	1.616	0.119	2.491
1021	1.428	1.772	0.857	0.808	1.671	0.119	2.757
1023	1.695	1.732	0.813	0.785	1.632	0.115	3.022
1025	1.477	1.789	0.884	0.796	1.606	0.126	2.217
1027	1.399	1.759	0.813	0.821	1.56	0.117	2.068
1029	1.392	1.808	0.831	0.775	1.644	0.121	3.168
1031	3.819	4.779	2.227	2.18	4.378	0.321	5.909
1033	4.055	2.361	0.797	0.809	1.65	0.118	2.191
1035	1.433	1.733	0.837	0.803	1.691	0.143	2.01
1037	1.419	1.833	0.826	0.797	1.616	0.144	2.001
1039	1.415	1.758	0.849	0.82	1.711	0.119	2.209
1041	1.427	1.747	0.825	0.8	1.645	0.119	2.123
1043	1.464	1.751	0.805	0.838	1.681	0.12	2.213
1045	1.442	1.813	0.834	0.829	1.667	0.119	2.017
1047	1.514	1.795	0.919	0.841	1.64	0.12	2.073
1049	1.427	1.831	0.883	0.843	1.744	0.12	2.121
1051	1.461	1.81	1.058	0.87	1.658	0.119	2.182
1053	1.468	1.856	0.946	0.833	1.662	0.12	2.003
1055	1.473	1.872	0.868	0.866	1.69	0.12	1.987
1057	1.531	1.828	0.883	0.857	1.696	0.119	2.35
1059	1.515	1.84	0.915	0.889	1.661	0.141	2.285
1061	1.463	1.856	0.892	0.858	1.701	0.133	2.241
1063	1.514	1.835	0.904	1.168	1.708	0.123	2.048
1065	1.522	1.886	0.893	0.91	1.65	0.121	2.181
1067	1.567	1.905	0.916	0.873	1.705	0.12	2.159
1069	1.485	1.896	0.895	1.051	1.946	0.184	2.258
1071	1.489	1.897	0.905	0.881	1.652	0.123	2.021
1073	1.501	1.917	0.917	0.889	1.758	0.122	1.995
1075	1.5	1.91	0.917	0.906	1.709	0.128	2.469
1077	1.618	1.933	0.937	0.881	1.727	0.136	2.184
1079	1.538	1.91	0.864	0.872	1.753	0.128	2.438
1081	1.681	2.084	1.012	1.015	1.719	0.124	2.368
1083	1.551	1.964	1.066	1.148	1.714	0.124	2.296
1085	2.546	5.739	2.894	2.823	5.085	0.375	6.393
1087	4.627	3.687	1.642	1.587	2.962	0.245	3.663
1089	2.658	3.327	1.609	1.554	2.942	0.248	3.398
1091	2.187	1.934	0.955	0.917	1.787	0.125	2.097
1093	1.59	1.984	1.031	0.922	1.703	0.154	2.12
1095	1.557	1.948	0.971	0.934	2.116	0.13	2.213
1097	1.579	1.957	1.178	0.919	1.692	0.125	2.095
1099	1.611	2.091	1.027	1.004	1.737	0.125	2.099
1101	1.682	1.998	0.928	0.906	1.731	0.126	1.974
1103	1.61	5.654	3.402	3.334	6.338	0.461	7.777
1105	5.136	4.003	1.966	1.902	3.542	0.263	4.178
1107	3.271	4.021	1.977	1.89	2.709	0.126	2.885
1109	1.651	1.988	0.956	0.927	1.775	0.131	2.021
1111	1.625	2.002	0.958	0.935	1.785	0.127	2.115
1113	1.634	1.996	0.99	0.965	1.844	0.128	2.157
1115	1.642	2.018	0.97	0.948	1.744	0.16	2.095
1117	1.615	2.04	1.182	0.936	1.817	0.148	2.144
1119	1.617	2.007	0.973	1.049	1.991	0.127	2.508
1121	1.763	2.003	0.999	0.949	1.805	0.13	2.348
1123	1.665	2.032	0.99	0.963	1.811	0.129	2.234
1125	1.699	2.011	0.98	0.953	1.767	0.159	1.96
1127	1.745	2.025	0.972	0.941	1.825	0.129	2.063
1129	1.733	2.193	1.019	1.218	3.072	0.176	2.282
1131	1.694	2.136	1.038	0.993	1.76	0.13	3.161
1133	1.845	2.237	1.106	0.983	1.849	0.134	2.321
1135	1.702	2.145	1.008	0.99	1.837	0.144	2.647
1137	1.75	4.219	2.926	2.811	5.422	0.392	6.023
1139	5.146	6.566	2.965	2.988	5.472	0.448	6.868
1141	5.13	5.56	1.939	1.787	3.199	0.24	3.976
1143	3.082	3.882	1.821	1.766	3.24	0.242	5.688
1145	7.211	8.883	4.145	4.227	5.408	0.313	4.753
1147	4.028	4.999	2.445	2.354	4.237	0.333	4.064
1149	1.756	2.137	1.046	1.016	1.859	0.132	2.122
1151	1.806	2.161	1.023	0.992	1.838	0.131	2.114
1153	1.747	2.182	1.001	0.975	1.816	0.132	2.475
1155	1.761	2.19	1.022	0.997	1.857	0.162	2.086
1157	1.836	2.164	1.047	1.034	1.924	0.132	2.153
1159	1.77	2.249	1.04	1.21	1.896	0.134	2.179
1161	1.744	2.273	1.045	1.016	1.804	0.133	2.032
1163	1.773	2.24	1.057	0.999	2.025	0.134	1.901
1165	1.78	2.23	1.06	1.021	1.855	0.134	2.228
1167	1.784	2.268	1.047	1.015	1.835	0.134	2.128
1169	1.783	2.298	1.085	1.05	1.904	0.136	2.426
1171	1.832	2.254	1.077	1.021	1.846	0.165	2.177
1173	1.815	2.289	1.044	1.016	1.86	0.134	1.972
1175	1.857	2.283	1.066	1.03	1.832	0.134	2.041
1177	1.81	2.302	1.121	1.07	2.357	0.135	2.161
1179	1.817	2.272	1.104	1.051	1.887	0.148	1.928
1181	1.838	2.317	1.074	1.068	1.861	0.135	1.897
1183	1.833	2.311	1.039	1.063	1.893	0.136	1.957
1185	1.845	2.313	1.039	1.001	1.89	0.136	2.357
1187	1.871	2.344	1.039	1.021	2.029	0.146	2.088
1189	1.9	2.408	1.048	1.017	1.877	0.141	2.064
1191	1.874	2.393	1.052	1.026	1.897	0.137	2.044
1193	2.328	2.331	1.042	1.022	1.866	0.136	2.095
1195	1.867	2.332	1.024	1	2.095	0.147	2.151
1197	1.875	2.339	1.019	0.995	1.874	0.138	2.081
1199	2.29	2.613	1.078	1.031	1.894	0.138	2.067
1201	1.886	2.398	1.044	1.019	2.092	0.138	1.916
1203	1.894	2.379	1.074	1.014	1.881	0.138	2.394
1205	1.978	2.373	1.059	1.066	1.86	0.138	2.078
1207	1.904	2.419	1.094	1.067	1.934	0.14	2.048
1209	1.919	2.371	1.078	1.09	1.874	0.177	1.994
1211	1.985	2.578	1.088	1.067	1.885	0.141	2.035
1213	1.942	2.437	1.086	1.066	1.907	0.141	2.129
1215	1.945	2.436	1.08	1.043	2.071	0.14	2.089
1217	1.998	2.423	1.295	1.025	1.88	0.14	2.04
1219	1.941	2.416	1.096	1.052	1.94	0.203	2.21
1221	1.973	2.497	1.083	1.058	1.91	0.157	2.201
1223	2.078	2.568	1.156	1.035	1.849	0.175	2.179
1225	1.987	2.584	1.111	1.041	1.946	0.146	2.779
1227	3.407	2.783	3.271	3.355	6.092	0.428	6.463
1229	5.946	8.976	4.409	4.47	8.053	0.584	8.411
1231	4.603	5.848	2.543	2.462	4.713	0.333	4.971
1233	4.253	2.807	1.264	1.058	1.958	0.143	2.14
1235	1.982	2.567	1.084	1.181	2.153	0.144	2.075
1237	2.012	2.515	1.088	1.085	1.954	0.143	2.008
1239	2.017	2.527	1.091	1.067	1.975	0.143	2.053
1241	2.004	2.557	1.091	1.114	1.937	0.144	2.121
1243	2.018	2.612	1.114	1.065	2.026	0.144	2.114
1245	2.059	2.736	1.093	1.069	1.929	0.164	2.035
1247	2.045	3.018	1.231	1.082	1.971	0.144	2.038
1249	2.116	2.684	1.081	1.144	1.992	0.145	2.188
1251	2.13	3.051	1.07	1.065	2.007	0.142	2.684
1253	2.715	2.996	1.977	2.03	3.415	0.196	3.1
1255	2.196	2.6	1.089	1.066	1.978	0.145	2.124
1257	2.062	2.581	1.084	1.058	1.944	0.182	2.087
1259	2.291	2.629	1.122	1.062	2.279	0.146	2.227
1261	2.073	2.608	1.107	1.124	1.98	0.156	2.59
1263	2.083	2.647	1.116	1.085	1.987	0.146	2.001
1265	2.301	3.024	1.222	1.181	2.019	0.151	2.063
1267	2.13	2.673	1.17	1.139	2.02	0.147	2.211
1269	2.116	2.667	1.119	1.091	2.022	0.148	2.15
1271	2.138	2.641	1.111	1.1	2.037	0.178	2.109
1273	2.129	2.989	1.109	1.079	2.044	0.148	2.161
1275	2.136	2.797	1.144	1.162	2.466	0.148	2.1
1277	2.131	2.702	1.142	1.086	1.999	0.148	2.174
1279	2.331	2.771	1.1	1.07	2.007	0.148	2.203
1281	2.143	2.92	1.073	1.047	2.002	0.147	2.034
1283	2.137	2.784	1.069	1.051	2.343	0.233	2.056
1285	2.258	2.787	1.105	1.089	2.044	0.154	2.281
1287	2.157	2.779	1.101	1.081	2.048	0.149	2.176
1289	2.155	2.816	1.108	1.079	2.055	0.178	2.154
1291	2.167	2.771	1.092	1.081	2.019	0.149	1.966
1293	2.192	2.792	1.103	1.082	2.029	0.149	2.021
1295	2.216	2.776	1.151	1.132	2.234	0.15	2.59
1297	2.297	3.005	1.205	1.19	2.999	0.175	2.481
1299	2.225	2.827	1.175	1.136	2.082	0.156	2.255
1301	2.247	2.816	1.215	1.142	2.081	0.156	2.33
1303	2.482	2.853	1.192	1.188	2.145	0.157	2.329
1305	2.238	2.886	1.169	1.196	2.088	0.167	2.391
1307	2.242	2.835	1.171	1.143	2.054	0.156	2.348
1309	2.251	2.865	1.164	1.159	2.054	0.155	2.319
1311	2.252	2.864	1.162	1.151	2.11	0.155	2.18
1313	2.261	2.851	1.135	1.117	2.23	0.157	2.35
1315	2.36	2.854	1.159	1.103	2.113	0.158	2.175
1317	2.302	2.899	1.183	1.127	2.131	0.155	2.239
1319	2.318	6.206	2.599	2.552	4.56	0.334	4.662
1321	5.383	5.291	1.207	1.137	2.077	0.153	2.293
1323	2.462	2.872	1.157	1.105	2.124	0.155	2.204
1325	2.281	2.958	1.539	1.142	2.596	0.179	2.144
1327	2.314	2.881	1.167	1.147	2.102	0.165	1.981
1329	2.342	3.092	1.232	1.162	2.134	0.153	2.129
1331	2.421	3.067	1.209	1.143	2.1	0.154	2.294
1333	2.432	2.871	1.164	1.17	2.098	0.156	2.047
1335	2.316	3.418	1.307	3.885	7.859	0.623	7.038
1337	8.775	6.892	2.381	2.349	4.285	0.321	3.917
1339	4.793	6.045	1.834	1.299	2.292	0.16	2.177
1341	2.364	2.995	1.171	1.228	2.111	0.154	2.122
1343	2.336	3.016	1.188	1.14	2.222	0.158	2.48
1345	2.469	3.027	1.179	1.352	2.278	0.161	2.351
1347	2.424	3.291	1.268	1.26	2.221	0.16	2.336
1349	2.57	3.041	1.245	1.163	2.166	0.161	2.459
1351	2.404	3.039	1.446	1.185	2.184	0.162	2.381
1353	2.404	3.047	1.235	1.186	2.213	0.165	2.199
1355	2.411	3.142	1.196	1.177	2.123	0.161	2.387
1357	2.492	3.469	1.206	1.163	2.134	0.223	2.41
1359	2.446	3.135	1.22	1.192	2.224	0.162	2.389
1361	2.457	3.021	1.233	1.244	2.404	0.165	2.241
1363	2.458	3.038	1.211	1.467	2.419	0.178	2.319
1365	2.482	3.11	1.259	1.185	2.281	0.163	2.279
1367	2.471	3.034	1.263	1.208	2.192	0.163	2.417
1369	2.47	3.04	1.202	1.199	2.21	0.163	2.257
1371	2.47	3.017	1.206	1.159	2.193	0.252	2.24
1373	2.719	3.027	1.194	1.189	2.197	0.161	2.082
1375	2.476	3.028	1.179	1.172	2.21	0.161	2.117
1377	2.44	3.046	1.193	1.109	2.188	0.161	2.177
1379	2.481	3.03	1.175	1.121	2.19	0.16	2.106
1381	2.48	3.373	1.299	1.192	2.198	0.16	2.211
1383	2.514	3.058	1.217	1.201	2.217	0.16	2.056
1385	2.503	3.065	1.162	1.136	2.732	0.161	2.384
1387	2.513	3.063	1.167	1.151	2.195	0.192	2.333
1389	2.816	3.101	1.187	1.168	2.252	0.172	2.022
1391	2.502	3.32	1.163	1.143	2.19	0.161	1.983
1393	2.559	3.235	1.167	1.16	2.253	0.162	2.008
1395	2.519	3.17	1.367	1.196	7.549	0.672	8.987
1397	10.504	8.845	2.875	2.852	5.309	0.388	5.494
1399	9.877	7.796	3.033	2.801	5.283	0.392	5.296
1401	9.14	13.237	4.999	5.214	5.256	0.384	4.868
1403	5.983	7.5	2.784	2.742	2.45	0.168	2.248
1405	2.736	3.174	1.207	1.176	2.3	0.163	2.158
1407	2.621	3.161	1.158	1.143	2.169	0.164	2.149
1409	2.57	3.236	1.238	1.156	2.202	0.165	2.036
1411	2.617	3.266	1.203	1.169	2.264	0.17	2.008
1413	2.722	3.265	1.234	1.239	2.295	0.164	2.2
1415	2.828	3.257	1.242	1.188	2.213	0.163	2.613
1417	2.744	3.269	1.263	1.201	2.286	0.17	2.16
1419	2.663	3.312	1.221	1.273	2.239	0.165	2.039
1421	2.637	3.242	1.586	1.261	2.657	0.196	2.128
1423	2.638	3.305	1.263	1.232	2.318	0.17	2.196
1425	2.656	3.284	1.18	1.162	2.851	0.17	2.153
1427	2.62	3.473	1.249	1.229	2.321	0.202	2.018
1429	2.629	3.289	1.246	1.216	2.253	0.191	2.066
1431	2.933	3.318	1.255	1.216	2.372	0.165	2.243
1433	2.672	3.338	1.25	1.23	2.36	0.182	2.694
1435	2.736	3.293	1.269	1.257	2.29	0.165	2.058
1437	2.741	3.336	1.297	1.278	2.269	0.168	2.24
1439	2.702	3.331	1.268	1.24	2.301	0.172	2.087
1441	2.732	3.406	1.239	1.212	2.315	0.172	2.274
1443	2.715	3.381	1.292	1.235	2.349	0.168	2.221
1445	2.857	3.387	1.268	1.266	2.298	0.168	2.049
1447	2.757	3.606	1.288	1.222	2.286	0.17	2.014
1449	2.732	4.005	1.718	1.358	2.336	0.173	2.177
1451	2.762	3.432	1.28	1.224	2.346	0.169	2.166
1453	2.751	7.596	5.162	5.098	9.44	0.695	8.701
1455	11.88	14.257	2.925	2.864	5.421	0.401	4.977
1457	6.463	7.284	1.224	1.201	2.347	0.17	2.22
1459	2.789	3.432	1.25	1.198	2.296	0.17	2.25
1461	2.746	3.583	1.24	1.228	2.518	0.171	2.217
1463	3.176	3.43	1.236	1.232	2.275	0.17	2.077
1465	2.874	3.496	1.282	1.225	2.294	0.17	2.005
1467	2.814	3.732	1.28	1.434	2.408	0.171	2.091
1469	2.818	3.61	1.35	1.334	2.678	0.273	2.797
1471	3.248	3.54	1.343	1.328	2.532	0.171	2.237
1473	2.845	3.583	1.205	1.288	2.324	0.186	2.169
1475	2.911	3.69	1.314	1.299	2.438	0.204	2.443
1477	2.891	3.652	1.265	1.357	2.676	0.189	2.563
1479	2.899	3.558	1.29	1.201	2.338	0.174	2.451
1481	2.917	3.571	1.272	1.19	2.379	0.177	2.363
1483	2.928	3.608	2.345	1.936	3.36	0.212	3.224
1485	2.86	3.613	1.234	1.231	2.326	0.173	2.078
1487	5.853	7.741	2.729	2.615	5.044	0.41	4.933
1489	3.929	3.605	1.216	1.224	2.394	0.176	2.431
1491	2.892	3.66	1.351	2.242	3.827	0.23	2.385
1493	2.957	3.619	1.24	1.223	2.35	0.174	2.179
1495	2.968	3.661	1.228	1.199	2.392	0.186	2.239
1497	2.939	3.655	1.259	1.231	2.359	0.185	2.243
1499	2.918	4.038	1.433	1.242	2.33	0.176	2.25
1501	2.946	3.607	1.272	1.271	2.338	0.177	2.017
1503	2.93	3.647	1.211	1.192	2.858	0.175	2.011
1505	2.936	3.688	1.231	1.193	2.351	0.176	2.39
1507	2.972	3.672	1.221	1.179	2.404	0.177	2.398
1509	3.018	3.614	1.308	1.212	2.357	0.176	2.172
1511	2.951	3.695	1.26	1.252	2.399	0.176	2.269
1513	3.063	3.641	1.265	1.242	2.38	0.183	2.113
1515	2.996	3.678	1.214	1.211	2.361	0.179	2.194
1517	2.977	3.675	1.223	1.219	2.425	0.182	2.099
1519	3.005	3.684	1.22	1.194	2.433	0.178	2.012
1521	2.997	3.7	1.216	1.282	2.393	0.178	1.985
1523	3.178	3.989	1.236	1.23	2.393	0.184	2.336
1525	3.033	3.734	1.3	1.246	2.41	0.201	2.252
1527	3.077	3.757	1.288	1.262	2.445	0.185	2.215
1529	3.068	3.89	1.295	1.283	2.44	0.185	2.402
1531	3.175	3.888	1.292	1.284	2.432	0.186	2.214
1533	3.077	3.75	1.288	1.254	2.4	0.178	2.376
1535	3.138	4.286	1.306	1.242	2.378	0.18	2.257
1537	3.122	3.857	1.259	1.236	2.46	0.181	2.051
1539	3.235	3.769	1.243	1.192	2.424	0.181	1.982
1541	3.091	4.043	1.267	1.303	2.383	0.18	2.388
1543	3.1	4.025	1.283	1.247	2.385	0.184	2.24
1545	3.113	3.846	1.262	1.225	2.535	0.18	2.396
1547	3.108	3.892	1.277	1.233	2.528	0.182	2.154
1549	3.156	3.868	1.318	1.27	2.369	0.215	2.606
1551	3.698	4.006	1.283	1.31	2.39	0.181	2.355
1553	3.385	4.109	1.272	1.264	2.517	0.197	2.654
1555	3.159	3.955	1.312	1.256	2.428	0.186	2.161
1557	3.151	4.046	1.279	1.314	2.395	0.183	2.06
1559	3.631	3.974	1.305	1.281	2.435	0.189	2.279
1561	3.229	3.925	1.393	1.26	2.434	0.186	2.171
1563	3.214	3.963	1.324	1.274	2.517	0.265	2.389
1565	3.344	3.915	1.364	1.299	2.469	0.188	2.39
1567	3.216	4.003	1.39	1.322	2.494	0.183	2.237
1569	3.204	3.952	1.344	1.263	2.473	0.215	2.291
1571	3.222	4.03	1.463	1.601	2.528	0.189	2.275
1573	3.28	3.978	1.416	1.329	2.436	0.196	2.259
1575	3.297	3.959	1.376	1.289	2.483	0.184	2.218
1577	3.206	3.985	1.301	1.262	2.47	0.185	2.029
1579	3.22	4.024	1.369	1.396	2.451	0.213	2.268
1581	3.275	4.275	1.333	1.343	2.464	0.183	2.199
1583	3.295	4.034	1.314	1.285	2.52	0.186	2.225
1585	3.306	4.14	1.335	1.3	2.479	0.186	2.279
1587	3.294	4.282	1.423	1.357	2.476	0.207	2.258
1589	3.319	4.515	1.39	1.358	2.461	0.187	2.522
1591	3.305	4.326	1.386	1.352	2.832	0.187	2.024
1593	3.282	4.23	1.363	1.339	2.545	0.189	1.995
1595	3.274	4.259	1.38	1.351	2.518	0.182	1.882
1597	3.484	4.139	1.393	1.365	2.516	0.187	2.404
1599	3.298	4.43	1.374	1.313	2.499	0.191	2.185
1601	3.346	4.397	1.312	1.422	2.512	0.189	2.228
1603	3.376	4.239	1.496	1.302	2.498	0.224	2.35
1605	3.345	4.27	1.355	1.342	2.524	0.19	2.475
1607	3.471	4.239	1.55	1.326	2.481	0.196	2.377
1609	3.392	4.231	1.621	1.333	2.455	0.189	2.284
1611	3.376	4.263	1.321	1.283	2.733	0.189	2.035
1613	3.391	4.308	1.348	1.348	2.517	0.191	2.164
1615	3.405	4.267	1.348	1.303	2.548	0.191	2.241
1617	3.536	4.279	1.356	1.327	2.631	0.2	2.223
1619	3.412	4.309	1.433	1.336	2.656	0.189	2.148
1621	3.43	4.295	1.397	1.399	2.553	0.244	2.344
1623	3.395	4.319	1.39	1.364	2.54	0.191	2.195
1625	3.434	4.303	1.404	1.356	2.609	0.191	2.32
1627	3.483	4.306	1.387	1.446	2.652	0.22	2.2
1629	3.422	4.736	1.422	1.448	2.633	0.26	2.797
1631	3.464	4.619	2.04	1.427	2.655	0.198	2.711
1633	3.477	6.669	3.482	3.457	6.571	0.488	5.335
1635	8.188	4.323	1.437	1.505	2.633	0.194	2.399
1637	3.507	4.41	1.475	1.397	2.791	0.199	2.542
1639	3.521	4.417	1.434	1.377	2.641	0.204	2.137
1641	3.814	4.345	1.406	1.344	2.651	0.194	2.322
1643	3.713	4.38	1.397	1.352	2.706	0.199	2.358
1645	3.516	4.361	1.412	1.365	2.734	0.195	2.439
1647	3.504	4.586	1.354	1.337	2.617	0.195	2.042
1649	3.578	4.561	1.414	1.324	2.655	0.194	2.019
1651	3.547	4.569	1.435	1.345	2.618	0.253	2.607
1653	5.68	6.051	2.525	2.551	4.298	0.254	2.99
1655	5.674	4.599	1.496	1.429	2.635	0.202	2.335
1657	3.582	4.443	1.381	1.357	2.624	0.196	2.043
1659	3.611	4.577	1.423	1.342	2.594	0.195	2.216
1661	4.086	4.57	1.374	1.373	2.588	0.196	2.229
1663	3.672	4.583	1.355	1.36	2.604	0.224	2.383
1665	3.604	4.544	1.354	1.344	2.609	0.233	2.106
1667	3.618	4.753	1.434	1.332	2.688	0.227	2.629
1669	3.726	4.656	1.433	1.382	2.707	0.203	2.362
1671	3.668	4.617	1.419	1.375	2.734	0.199	2.486
1673	3.644	4.613	1.419	1.36	2.827	0.197	2.378
1675	3.635	4.616	1.381	1.366	2.661	0.197	2.766
1677	3.72	4.649	1.452	1.361	2.809	0.199	2.039
1679	3.68	4.628	1.395	1.377	2.642	0.197	2.186
1681	3.746	4.727	1.439	1.377	2.693	0.198	2.17
1683	3.727	4.607	1.535	1.396	2.685	0.2	1.999
1685	3.766	4.696	1.415	1.406	2.683	0.199	2.254
1687	3.67	5.804	2.481	2.438	5.27	0.616	5.074
1689	8.109	10.372	3.131	3.075	8.88	0.638	6.232
1691	9.001	6.54	1.465	1.344	2.911	0.199	2.347
1693	3.745	4.829	1.598	1.402	2.858	0.228	2.314
1695	7.526	10.367	3.175	3.214	5.915	0.517	2.479
1697	3.779	4.81	1.423	1.42	2.742	0.2	2.433
1699	3.75	4.779	1.409	1.446	2.7	0.237	2.379
1701	3.778	4.804	1.402	1.369	2.832	0.199	2.268
1703	3.786	4.806	1.599	1.386	2.75	0.201	2.28
1705	4.022	4.691	1.426	1.352	2.689	0.201	2.09
1707	4.935	15.489	4.648	4.562	7.165	0.391	4.102
1709	7.245	9.019	2.717	2.653	3.306	0.208	2.335
1711	3.82	4.75	1.421	1.487	2.958	0.209	2.045
1713	3.807	7.798	5.807	5.782	11.451	0.895	5.787
1715	8.855	11.033	3.32	3.233	3.27	0.219	2.29
1717	3.928	4.928	1.506	1.538	3.4	0.209	2.57
1719	3.953	4.959	1.536	1.405	2.739	0.209	2.475
1721	4.035	7.277	2.195	2.061	3.997	0.305	3.265
1723	5.677	7.18	2.092	2.048	3.927	0.306	3.037
1725	5.784	7.164	2.103	2.049	4.046	0.319	3.204
1727	5.761	7.276	2.136	2.085	3.991	0.319	3.28
1729	5.726	7.204	2.114	2.058	4.024	0.306	3.138
1731	5.696	7.234	2.158	2.158	4.07	0.31	3.212
1733	5.726	7.287	2.12	2.078	4.034	0.309	3.114
1735	5.737	7.292	2.107	2.071	4.008	0.307	3.439
1737	5.813	7.283	2.112	2.053	4.049	0.306	3.231
1739	5.804	7.248	2.105	2.044	4.033	0.307	2.96
1741	5.788	7.31	2.159	2.167	4.086	0.341	3.206
1743	5.794	7.885	3.944	2.724	4.145	0.312	3.258
1745	5.915	7.572	2.15	2.116	4.196	0.328	3.549
1747	5.875	7.427	2.154	2.084	4.218	0.31	3.273
1749	5.831	7.324	2.131	2.094	4.111	0.327	2.962
1751	5.985	7.536	2.121	2.071	4.08	0.326	3.147
1753	5.948	7.387	2.163	2.1	4.187	0.436	3.554
1755	6.106	7.964	2.216	2.186	4.2	0.317	3.467
1757	5.984	7.521	2.227	2.156	4.221	0.327	3.266
1759	6.004	7.42	2.143	2.118	4.096	0.326	3.33
1761	5.772	7.036	2.029	2.045	3.949	0.303	2.957
1763	5.675	7.087	2.092	2.055	3.927	0.299	2.986
1765	7.757	7.162	2.203	2.028	3.932	0.317	3.093
1767	5.776	7.159	2.044	1.993	3.959	0.301	3.014
1769	5.705	7.334	2.032	2.011	3.971	0.334	3.698
1771	7.645	7.397	2.074	2.038	3.994	0.31	3.151
1773	5.774	7.429	2.071	2.039	4.79	0.591	4.08
1775	8.649	10.915	3.903	3.82	4.315	0.303	3.113
1777	5.757	7.468	2.016	1.999	4.301	0.305	3.139
1779	5.774	7.507	2.022	1.968	4.079	0.303	3.094
1781	5.887	7.933	2.149	2.001	4.026	0.34	3.342
1783	5.823	7.455	2.041	1.991	3.964	0.304	3.147
1785	5.789	7.467	2.057	2.007	4.041	0.321	3.132
1787	5.861	7.506	2.073	2.003	4.094	0.304	3.121
1789	5.944	8.738	3.965	3.311	6.081	0.479	3.533
1791	7.549	9.664	2.733	2.079	3.97	0.321	3.046
1793	5.858	7.535	2.054	1.969	3.985	0.318	3.173
1795	6.027	7.486	2.314	2.014	4.023	0.304	3.01
1797	5.948	7.445	2.054	2.019	4.007	0.306	2.841
1799	5.712	7.149	2.044	1.965	3.912	0.291	3.094
1801	5.756	7.233	1.995	1.975	3.978	0.375	4.31
1803	8.878	8.895	2.033	1.995	3.842	0.295	3.011
1805	5.707	7.185	2.051	2.138	3.819	0.294	3.105
1807	5.678	7.181	2.033	2.044	3.859	0.307	2.864
1809	5.783	7.181	2.025	2.001	3.919	0.295	2.975
1811	5.711	7.24	2.05	2.024	3.867	0.297	3.092
1813	5.907	7.311	2.11	2.047	3.888	0.299	3.174
1815	5.796	7.317	2.028	1.967	3.867	0.316	3.068
1817	5.798	7.303	1.983	1.888	3.955	0.298	3.789
1819	5.9	7.334	2.025	1.963	3.908	0.311	3.158
1821	5.943	7.597	1.975	1.958	4.014	0.312	3.023
1823	5.789	7.444	1.963	1.92	3.848	0.297	2.831
1825	5.927	7.443	1.942	1.9	3.912	0.296	2.826
1827	5.806	7.509	1.946	1.919	3.938	0.314	3.025
1829	5.911	7.504	1.987	1.967	3.973	0.296	3.504
1831	5.883	7.483	1.97	1.955	3.933	0.31	2.894
1833	5.835	7.512	1.989	1.976	3.937	0.297	2.958
1835	5.892	7.526	2.019	1.985	3.902	0.297	2.832
1837	5.93	8.908	3.608	3.177	3.935	0.329	3.054
